"ADM3_PCODE","ADM3_EN","ADM2_EN","ADM1_EN","est","lower","upper","pop_u5","n_stunted","cum_share"
"MG31311050","Saivaza","Antanambao Manampontsy","Atsinanana",0.398624287794217,0.298748984467119,0.500028982630065,595.837097167969,237.515138499955,0.976793796275686
"MG23210452","Onilahy","Manakara Atsimo","Fitovinany",0.450842886390865,0.35200421737711,0.549996730465452,526.393371582031,237.320707021062,0.976933654814341
"MG23209090","Mahatsara Iefaka","Mananjary","Vatovavy",0.419108656069497,0.310215280115699,0.531979304448143,564.397705078125,236.543963664001,0.977073055600311
"MG42411150a","Andrevorevo","Analalava","Sofia",0.242873879786204,0.160423778412294,0.339493234260055,972.953552246094,236.305004085778,0.977212315561918
"MG71717172","Ambodibonara","Ambilobe","Diana",0.2224652105561,0.147953794589124,0.298939706747815,1060.99157714844,236.033714608576,0.97735141564641
"MG11106352","Soavinandriana","Manjakandriana","Analamanga",0.488098256053834,0.392694716625774,0.588645230152231,482.161437988281,235.342157018489,0.977490108180145
"MG25214270","Manambondro","Vangaindrano","Atsimo Atsinanana",0.508131801173563,0.397226242959486,0.63519154314845,459.477172851562,233.474963439201,0.977627700333855
"MG44421233","Bemokotra Sud","Maintirano","Melaky",0.228828146894674,0.140012509982801,0.331609179420955,1020.23858642578,233.459305122253,0.97776528325976
"MG13105250","Antambolo","Arivonimamo","Itasy",0.523366789589512,0.442966395511119,0.606033711594071,446.032409667969,233.438550300799,0.977902853954372
"MG42413052","Anjalazala","Antsohihy","Sofia",0.24264625324485,0.164186372287502,0.344584863255933,960.861572265625,233.14946039721,0.978040254281671
"MG44417031","Sarodrano","Ambatomainty","Melaky",0.271076397457607,0.206090183089501,0.353062389770903,855.613464355469,231.936615533703,0.978176939851658
"MG42414032","Antananivo Haut","Bealanana","Sofia",0.296160075457441,0.197922850208281,0.422166476937776,781.492492675781,231.446875600283,0.978313336806665
"MG54511072","Isalo","Miandrivazo","Menabe",0.234317390776171,0.163521147368998,0.319645783510295,985.3857421875,230.893016017415,0.978449407359509
"MG13105215","Marofangady","Arivonimamo","Itasy",0.584748188654679,0.500504856262206,0.677068309685723,394.285003662109,230.557441705122,0.978585280150711
"MG71719030","Benavony","Ambanja","Diana",0.263636521259309,0.180042510346781,0.36167159273744,872.209228515625,229.946206816125,0.978720792727166
"MG51507110a","Beara","Ampanihy Ouest","Atsimo Andrefana",0.281609818777444,0.208875920215856,0.361513995608049,815.499145507812,229.652566579615,0.978856132254691
"MG32303031","Anjanazana","Maroantsetra","Analanjirofo",0.293502261332076,0.206205948935049,0.396024621753066,781.286499023438,229.3093542116,0.978991269519291
"MG32303133","Antsirabe Sahatany","Maroantsetra","Analanjirofo",0.303409854202042,0.218984099571098,0.407723959550865,755.431823730469,229.205459497644,0.979126345556353
"MG42414110","Ambovonomby","Bealanana","Sofia",0.304037621838014,0.196032362360167,0.420167190692763,753.130126953125,228.97989273339,0.979261288661744
"MG11117012","Anosizato Andrefana","Antananarivo Atsimondrano","Analamanga",0.483265784129097,0.414005777734552,0.547663386754998,473.503936767578,228.828251290198,0.979396142401353
"MG14111170","Soanierana","Tsiroanomandidy","Bongolava",0.369525908583974,0.297070860203743,0.446767335130042,617.296875,228.107188600423,0.979530571202171
"MG72711372","Andrembona","Sambava","Sava",0.354081699065312,0.253562801388188,0.46736343988097,640.878784179688,226.923448797255,0.97966430239796
"MG51506191","Andranomangatsiaka","Betioky Atsimo","Atsimo Andrefana",0.364153211732544,0.263102054099782,0.482121024905177,621.050415039062,226.157503284304,0.979797582204481
"MG72712110","Marovato","Andapa","Sava",0.327117806402271,0.242661782723871,0.436162551249148,688.436096191406,225.199705634276,0.979930297558867
"MG33313111","Manakambahiny Andrefana","Ambatondrazaka","Alaotra Mangoro",0.398763547050023,0.313861293062764,0.493383255349485,563.788024902344,224.818112594385,0.980062788031718
"MG33314092","Vodiriana","Moramanga","Alaotra Mangoro",0.441195462665882,0.350306317018445,0.54449473148852,508.955017089844,224.548644241075,0.980195119700685
"MG31311090","Manakana","Antanambao Manampontsy","Atsinanana",0.428308373890459,0.318025070051724,0.526677248589033,523.364807128906,224.161529492876,0.980327223234047
"MG23212130","Nato","Vohipeno","Fitovinany",0.432509848308912,0.340210360304884,0.526672221980709,518.187744140625,224.121302613799,0.980459303060786
"MG31306070","Mahatsara","Brickaville","Atsinanana",0.343076066458482,0.245312353906967,0.445876140547547,648.659118652344,222.539418899672,0.980590450647152
"MG42414090","Ambatoriha Est","Bealanana","Sofia",0.284230922114756,0.182853303337031,0.390947241672288,782.336791992188,222.36430779224,0.980721495036524
"MG52518031","Ankaranabo Nord","Bekily","Androy",0.397407009506751,0.296376807644818,0.502076991245357,559.08740234375,222.185252618328,0.980852433904572
"MG54502030","Betsioky","Manja","Menabe",0.35053823151803,0.25218979954888,0.483198794127373,632.60986328125,221.753942715472,0.980983118591797
"MG51506252","Marosavoa","Betioky Atsimo","Atsimo Andrefana",0.335438404906259,0.253500177542933,0.434376115501189,660.7900390625,221.65435668107,0.981113744590687
"MG33314070","Andasibe","Moramanga","Alaotra Mangoro",0.454875733446981,0.364683455342383,0.557002384277401,486.094055175781,221.112389872301,0.9812440511961
"MG72710250","Antsambalahy","Antalaha","Sava",0.273348535273349,0.182727946030595,0.383127830425704,808.681335449219,221.05185854794,0.981374322129014
"MG51520191","Antanimena Onilahy","Toliary-II","Atsimo Andrefana",0.292773429534562,0.204483057046515,0.39984260884981,753.383544921875,220.570684201683,0.981504309494844
"MG33314293","Ampasipotsy Mandialaza","Moramanga","Alaotra Mangoro",0.435057498841265,0.342565283182794,0.529484940075927,506.774841308594,220.476194935396,0.981634241175981
"MG21208010","Ambohimahasoa","Ambohimahasoa","Haute Matsiatra",0.509022417324968,0.416119651442616,0.598240181103127,431.887115478516,219.840223532381,0.981763798064575
"MG71717150","Antsohimbondrona","Ambilobe","Diana",0.218281414127523,0.143340577788835,0.293623237983379,1006.05139160156,219.602320443752,0.981893214751421
"MG33314130","Belavabary","Moramanga","Alaotra Mangoro",0.429809291038568,0.331080573957613,0.526480116601198,507.943969726562,218.31903751549,0.982021875170188
"MG31306150","Vohipeno Razanaka","Brickaville","Atsinanana",0.363774237734259,0.269545941976968,0.469084085692166,597.8466796875,217.481220185278,0.982150041843976
"MG21225130","Soatanana","Isandra","Haute Matsiatra",0.463470605344318,0.371860512042938,0.549697303937355,468.131530761719,216.965203942896,0.982277904417551
"MG44422050","Beravina","Morafenobe","Melaky",0.300792155313286,0.221139476244645,0.385703555299433,720.931335449219,216.850490222656,0.982405699387699
"MG44417031a","Makaraingo","Ambatomainty","Melaky",0.283746061802965,0.216825358725844,0.372305086466707,763.496520996094,216.639131032906,0.982533369799025
"MG51505071a","Ankilivalokely","Ankazoabo","Atsimo Andrefana",0.345205230884457,0.251175334930733,0.45454296548066,626.442687988281,216.251292742875,0.982660811648348
"MG11103290","Fiadanana","Ambohidratrimo","Analamanga",0.502491465220737,0.427068269909705,0.590460802748156,430.234741210938,216.189285499949,0.982788216955379
"MG42414172","Ambararata Sofia","Bealanana","Sofia",0.296703531688714,0.197281642952035,0.405964598846684,727.92236328125,215.977135980742,0.98291549723783
"MG33312071a","Ambodirano","Amparafaravola","Alaotra Mangoro",0.404501190041178,0.317566588284477,0.496428777040893,529.814086914062,214.310428657318,0.983041795291408
"MG53519090a","Mahabo","Amboasary-Atsimo","Anosy",0.451724964412317,0.351108816979432,0.559098084824186,472.183990478516,213.297296294973,0.983167496282835
"MG23210531","Saharefo","Manakara Atsimo","Fitovinany",0.418323784894668,0.327961161368731,0.51029631036242,509.555267333984,213.159088044167,0.983293115824969
"MG31307030","Ambodivoananto","Vatomandry","Atsinanana",0.391014719609586,0.278471961368113,0.507550966148307,540.815063476562,211.466650405929,0.983417737974765
"MG44402012","Ampako","Besalampy","Melaky",0.242325918656733,0.168259127045968,0.334902779077742,867.799133300781,210.290222186629,0.983541666828414
"MG32303151","Rantabe","Maroantsetra","Analanjirofo",0.32393299322596,0.223411418348206,0.44514114202024,643.167175292969,208.343068237337,0.983664448179558
"MG43408090","Keliloha","Tsaratanana","Betsiboka",0.34345632571516,0.258041459547391,0.447435451710899,606.186340332031,208.198533149159,0.983787144352858
"MG23210110","Mizilo Gara","Manakara Atsimo","Fitovinany",0.429910941101082,0.331191222941167,0.52695518870847,483.645721435547,207.924587261867,0.98390967908356
"MG72711390a","Mahasoa Antindra","Sambava","Sava",0.337126399839233,0.251425004899868,0.449249358741107,615.578186035156,207.527657677598,0.984031979894549
"MG51506251","Soaserana","Betioky Atsimo","Atsimo Andrefana",0.342708033008547,0.257478567942209,0.441066107605206,605.006774902344,207.340681783627,0.984154170516354
"MG31306252","Andekaleka","Brickaville","Atsinanana",0.403033823374217,0.30050582214448,0.51208633595613,513.556579589844,206.98067179108,0.984276148976008
"MG11117290","Ankadimanga","Antananarivo Atsimondrano","Analamanga",0.431212521256944,0.364807631669508,0.502734406837763,479.627746582031,206.821489868424,0.984398033626103
"MG53515111a","Ankilivalo","Taolagnaro","Anosy",0.411048634615555,0.297500089954247,0.528365799584395,501.688110351562,206.218212762868,0.984519562751155
"MG23210472","Kianjanomby","Manakara Atsimo","Fitovinany",0.438784227349087,0.342890003298341,0.534304948122069,469.4619140625,205.992483231737,0.984640958848614
"MG41406070","Tsararano","Marovoay","Boeny",0.361874356158676,0.274045382373769,0.45886423586766,566.97509765625,205.173748422358,0.984761872446862
"MG33317012","Ampasimaneva","Anosibe-An'ala","Alaotra Mangoro",0.467015109008085,0.368338984290654,0.567295252576063,439.109558105469,205.070798145117,0.984882725374149
"MG71717050","Ampondralava","Ambilobe","Diana",0.21707533043535,0.145723291842986,0.291536185814644,941.675964355469,204.41462112549,0.985003191601261
"MG71719171","Bemaneviky Haut Sambirano","Ambanja","Diana",0.254714479733889,0.163910301170002,0.348038193861497,799.488586425781,203.641319344626,0.985123202103887
"MG42410310","Anjiabe","Mandritsara","Sofia",0.216981839961859,0.13622506665745,0.319776457043092,934.854370117188,202.846421324412,0.985242744154869
"MG51506112","Besely","Betioky Atsimo","Atsimo Andrefana",0.366735549935799,0.265913026690613,0.482089415195631,550.174377441406,201.76850287156,0.985361650963771
"MG43416011","Kandreho","Kandreho","Betsiboka",0.276656552563174,0.195295757436405,0.377411013267498,724.839294433594,200.531540360322,0.985479828802279
"MG23212052","Savana","Vohipeno","Fitovinany",0.440600839240829,0.343424641074654,0.533830710551481,455.062133789062,200.500758054183,0.985597988500068
"MG21220090","Taindambo","Lalangina","Haute Matsiatra",0.453626774169969,0.36645216188383,0.538967412191698,437.050231933594,198.257686862273,0.98571482630453
"MG11107130","Ambohimanarina Marovazaha","Anjozorobe","Analamanga",0.458138359127573,0.357695843621075,0.552899915870407,428.409362792969,196.27076250486,0.985830493168872
"MG54511031","Bemahatazana","Miandrivazo","Menabe",0.235600766503586,0.16141077865309,0.323045973386137,831.072631835938,195.8013490807,0.985945883397111
"MG42413070","Anahidrano","Antsohihy","Sofia",0.247037932813394,0.160319920327689,0.356093839952204,792.487487792969,195.774470764855,0.986061257785342
"MG51506012a","Beora","Betioky Atsimo","Atsimo Andrefana",0.343251566805242,0.259654172157193,0.436937786539473,569.355773925781,195.432261469635,0.986176430501782
"MG42410171","Ambarikorano","Mandritsara","Sofia",0.275005713227847,0.1783125444948,0.378429277499512,707.406127929688,194.540726753053,0.986291077816355
"MG31307051","Maintinandry","Vatomandry","Atsinanana",0.358975427563169,0.264900351504007,0.464522667166429,540.744262695312,194.11390290338,0.986405473593839
"MG42410392","Amborondolo","Mandritsara","Sofia",0.308140289543283,0.214652115506976,0.417338087077633,627.967956542969,193.502227953054,0.986519508897238
"MG51506330a","Vohimary","Betioky Atsimo","Atsimo Andrefana",0.337265227810275,0.259218451151004,0.434925912716394,571.0078125,192.581079964259,0.986633001346988
"MG72710110","Antananambo","Antalaha","Sava",0.274585162606842,0.198735099211537,0.361892522639234,694.79833984375,190.78131512496,0.986745433154018
"MG54511170","Betsipolitra","Miandrivazo","Menabe",0.246535996803982,0.161766146396286,0.340661370357699,773.403259277344,190.671743457388,0.98685780038795
"MG53517332","Sakamahily","Betroka","Anosy",0.367840549188701,0.280064748110795,0.467095447414405,517.078063964844,190.202279022258,0.986969890955717
"MG42413172","Andreba","Antsohihy","Sofia",0.247527635429821,0.152865167335418,0.363286422965887,766.51904296875,189.734646217984,0.987081705936741
"MG22203492a","Ankazotsararavina","Ambositra","Amoron I Mania",0.578379807899368,0.489474887289422,0.667337695431737,326.825408935547,189.029217236774,0.987193105192279
"MG42423010","Mampikony I","Mampikony","Sofia",0.266858045541678,0.17057946035665,0.376900141114162,708.301879882812,189.016055319024,0.987304496691197
"MG43416012","Ambaliha","Kandreho","Betsiboka",0.258703386135597,0.183087935731146,0.349286523558178,723.177856445312,187.088560240685,0.987414752273032
"MG31307110","Ambalavolo","Vatomandry","Atsinanana",0.380357344962289,0.291574479118742,0.485974230754857,486.453338623047,185.026100326703,0.987523792399912
"MG43404112","Ambalajia","Maevatanana","Betsiboka",0.258693111490923,0.190059920479735,0.336615350370966,713.462524414062,184.567840372842,0.987632562463684
"MG41407070","Katsepy","Mitsinjo","Boeny",0.315916066768223,0.221529998532846,0.417698656836917,582.909729003906,184.150548867845,0.987741086607997
"MG11106130","Ranovao","Manjakandriana","Analamanga",0.471214121480252,0.37922375023088,0.571405217911646,390.635162353516,184.072804847707,0.987849564935974
"MG51503050a","Tanandava","Beroroha","Atsimo Andrefana",0.298550595424802,0.198592634847438,0.41987157802787,616.201232910156,183.967244986824,0.987957981055104
"MG11107190","Analaroa","Anjozorobe","Analamanga",0.492034238375955,0.400249164649469,0.595808898104666,373.751281738281,183.898427252132,0.988066356618362
"MG53517270","Iaborotra","Betroka","Anosy",0.366888670602045,0.268211371533649,0.476419269630707,500.610382080078,183.668277570942,0.988174596549133
"MG42410192","Ambodiamontana Kianga","Mandritsara","Sofia",0.262371684735577,0.170395560395486,0.353016799764274,699.958251953125,183.649225809511,0.988282825252263
"MG33313033","Ambandrika","Ambatondrazaka","Alaotra Mangoro",0.43582387385039,0.332116083800103,0.544746159060153,417.588165283203,181.994891867802,0.988390079018437
"MG72710030","Ampahana","Antalaha","Sava",0.295006320428038,0.214745198785179,0.391234345091424,615.521728515625,181.582800272901,0.988497089929579
"MG33317053","Niarovana Marosampanana","Anosibe-An'ala","Alaotra Mangoro",0.443763034980775,0.348360307082778,0.548305431372083,408.814483642578,181.416756005329,0.988604002987023
"MG11106030","Sambaina","Manjakandriana","Analamanga",0.50139563213364,0.41029900843184,0.594133841087165,359.334899902344,180.168949284214,0.988710180683331
"MG41407012","Antseza","Mitsinjo","Boeny",0.242025909378797,0.15989673246183,0.341270634982023,741.497192382812,179.461532288275,0.988815941482571
"MG23206071a","Ambiabe","Ifanadiana","Vatovavy",0.439646643900779,0.350586469447292,0.534805120975629,406.596893310547,178.758959564465,0.988921288239582
"MG44420010a","Bemaraha Antsinanana","Antsalova","Melaky",0.255718437759667,0.164772924483395,0.361848456644169,698.684814453125,178.666589238356,0.989026580560639
